-2.14214	-9.8298
-2.13413	-9.71997
-2.12613	-9.61097
-2.11812	-9.50278
-2.11011	-9.3954
-2.1021	-9.28884
-2.09409	-9.18308
-2.08609	-9.07814
-2.07808	-8.97399
-2.07007	-8.87064
-2.06206	-8.76809
-2.05405	-8.66634
-2.04605	-8.56537
-2.03804	-8.46519
-2.03003	-8.3658
-2.02202	-8.26718
-2.01401	-8.16935
-2.00601	-8.07229
-1.998	-7.976
-1.98999	-7.88048
-1.98198	-7.78573
-1.97397	-7.69173
-1.96597	-7.5985
-1.95796	-7.50603
-1.94995	-7.4143
-1.94194	-7.32333
-1.93393	-7.23311
-1.92593	-7.14363
-1.91792	-7.05489
-1.90991	-6.96689
-1.9019	-6.87962
-1.89389	-6.79308
-1.88589	-6.70728
-1.87788	-6.6222
-1.86987	-6.53784
-1.86186	-6.4542
-1.85385	-6.37128
-1.84585	-6.28907
-1.83784	-6.20757
-1.82983	-6.12678
-1.82182	-6.04669
-1.81381	-5.9673
-1.80581	-5.88861
-1.7978	-5.81062
-1.78979	-5.73332
-1.78178	-5.65671
-1.77377	-5.58078
-1.76577	-5.50553
-1.75776	-5.43097
-1.74975	-5.35708
-1.74174	-5.28386
-1.73373	-5.21131
-1.72573	-5.13943
-1.71772	-5.06822
-1.70971	-4.99766
-1.7017	-4.92777
-1.69369	-4.85853
-1.68569	-4.78994
-1.67768	-4.722
-1.66967	-4.6547
-1.66166	-4.58805
-1.65365	-4.52203
-1.64565	-4.45665
-1.63764	-4.39191
-1.62963	-4.3278
-1.62162	-4.26431
-1.61361	-4.20144
-1.60561	-4.1392
-1.5976	-4.07758
-1.58959	-4.01657
-1.58158	-3.95617
-1.57357	-3.89638
-1.56557	-3.83719
-1.55756	-3.77861
-1.54955	-3.72063
-1.54154	-3.66324
-1.53353	-3.60645
-1.52553	-3.55025
-1.51752	-3.49463
-1.50951	-3.4396
-1.5015	-3.38515
-1.49349	-3.33127
-1.48549	-3.27797
-1.47748	-3.22524
-1.46947	-3.17308
-1.46146	-3.12149
-1.45345	-3.07046
-1.44545	-3.01999
-1.43744	-2.97007
-1.42943	-2.92071
-1.42142	-2.8719
-1.41341	-2.82363
-1.40541	-2.77591
-1.3974	-2.72873
-1.38939	-2.68208
-1.38138	-2.63597
-1.37337	-2.59039
-1.36537	-2.54534
-1.35736	-2.50082
-1.34935	-2.45682
-1.34134	-2.41334
-1.33333	-2.37037
-1.32533	-2.32792
-1.31732	-2.28597
-1.30931	-2.24454
-1.3013	-2.2036
-1.29329	-2.16317
-1.28529	-2.12324
-1.27728	-2.0838
-1.26927	-2.04485
-1.26126	-2.00639
-1.25325	-1.96841
-1.24525	-1.93092
-1.23724	-1.89391
-1.22923	-1.85737
-1.22122	-1.82131
-1.21321	-1.78571
-1.20521	-1.75058
-1.1972	-1.71592
-1.18919	-1.68172
-1.18118	-1.64797
-1.17317	-1.61468
-1.16517	-1.58184
-1.15716	-1.54945
-1.14915	-1.5175
-1.14114	-1.486
-1.13313	-1.45493
-1.12513	-1.4243
-1.11712	-1.39411
-1.10911	-1.36434
-1.1011	-1.335
-1.09309	-1.30609
-1.08509	-1.27759
-1.07708	-1.24951
-1.06907	-1.22185
-1.06106	-1.1946
-1.05305	-1.16775
-1.04505	-1.14131
-1.03704	-1.11528
-1.02903	-1.08964
-1.02102	-1.0644
-1.01301	-1.03955
-1.00501	-1.01509
-0.996997	-0.991018
-0.988989	-0.967329
-0.980981	-0.944021
-0.972973	-0.921091
-0.964965	-0.898534
-0.956957	-0.876349
-0.948949	-0.854532
-0.940941	-0.833081
-0.932933	-0.811991
-0.924925	-0.79126
-0.916917	-0.770886
-0.908909	-0.750864
-0.900901	-0.731191
-0.892893	-0.711866
-0.884885	-0.692884
-0.876877	-0.674242
-0.868869	-0.655938
-0.860861	-0.637968
-0.852853	-0.620329
-0.844845	-0.603019
-0.836837	-0.586033
-0.828829	-0.56937
-0.820821	-0.553025
-0.812813	-0.536997
-0.804805	-0.521281
-0.796797	-0.505874
-0.788789	-0.490775
-0.780781	-0.475979
-0.772773	-0.461483
-0.764765	-0.447284
-0.756757	-0.43338
-0.748749	-0.419767
-0.740741	-0.406442
-0.732733	-0.393402
-0.724725	-0.380644
-0.716717	-0.368165
-0.708709	-0.355962
-0.700701	-0.344031
-0.692693	-0.33237
-0.684685	-0.320975
-0.676677	-0.309844
-0.668669	-0.298974
-0.660661	-0.28836
-0.652653	-0.278001
-0.644645	-0.267893
-0.636637	-0.258033
-0.628629	-0.248418
-0.620621	-0.239044
-0.612613	-0.22991
-0.604605	-0.221011
-0.596597	-0.212345
-0.588589	-0.203909
-0.580581	-0.195699
-0.572573	-0.187712
-0.564565	-0.179945
-0.556557	-0.172396
-0.548549	-0.165061
-0.540541	-0.157937
-0.532533	-0.151021
-0.524525	-0.14431
-0.516517	-0.137801
-0.508509	-0.131491
-0.500501	-0.125376
-0.492492	-0.119453
-0.484484	-0.113721
-0.476476	-0.108174
-0.468468	-0.102811
-0.46046	-0.0976286
-0.452452	-0.092623
-0.444444	-0.0877915
-0.436436	-0.083131
-0.428428	-0.0786384
-0.42042	-0.0743107
-0.412412	-0.0701448
-0.404404	-0.0661375
-0.396396	-0.0622858
-0.388388	-0.0585867
-0.38038	-0.0550369
-0.372372	-0.0516336
-0.364364	-0.0483735
-0.356356	-0.0452536
-0.348348	-0.0422709
-0.34034	-0.0394221
-0.332332	-0.0367044
-0.324324	-0.0341145
-0.316316	-0.0316493
-0.308308	-0.0293059
-0.3003	-0.0270812
-0.292292	-0.0249719
-0.284284	-0.0229752
-0.276276	-0.0210878
-0.268268	-0.0193067
-0.26026	-0.0176288
-0.252252	-0.0160511
-0.244244	-0.0145705
-0.236236	-0.0131838
-0.228228	-0.011888
-0.22022	-0.01068
-0.212212	-0.00955677
-0.204204	-0.00851518
-0.196196	-0.00755217
-0.188188	-0.00666465
-0.18018	-0.00584953
-0.172172	-0.00510374
-0.164164	-0.0044242
-0.156156	-0.00380783
-0.148148	-0.00325154
-0.14014	-0.00275225
-0.132132	-0.00230688
-0.124124	-0.00191236
-0.116116	-0.00156559
-0.108108	-0.0012635
-0.1001	-0.00100301
-0.0920921	-0.000781029
-0.0840841	-0.000594486
-0.0760761	-0.000440296
-0.0680681	-0.000315377
-0.0600601	-0.000216649
-0.0520521	-0.000141031
-0.044044	-8.54401e-005
-0.036036	-4.67962e-005
-0.028028	-2.2018e-005
-0.02002	-8.02405e-006
-0.012012	-1.73319e-006
-0.004004	-6.41924e-008
0.004004	6.41924e-008
0.012012	1.73319e-006
0.02002	8.02405e-006
0.028028	2.2018e-005
0.036036	4.67962e-005
0.044044	8.54401e-005
0.0520521	0.000141031
0.0600601	0.000216649
0.0680681	0.000315377
0.0760761	0.000440296
0.0840841	0.000594486
0.0920921	0.000781029
0.1001	0.00100301
0.108108	0.0012635
0.116116	0.00156559
0.124124	0.00191236
0.132132	0.00230688
0.14014	0.00275225
0.148148	0.00325154
0.156156	0.00380783
0.164164	0.0044242
0.172172	0.00510374
0.18018	0.00584953
0.188188	0.00666465
0.196196	0.00755217
0.204204	0.00851518
0.212212	0.00955677
0.22022	0.01068
0.228228	0.011888
0.236236	0.0131838
0.244244	0.0145705
0.252252	0.0160511
0.26026	0.0176288
0.268268	0.0193067
0.276276	0.0210878
0.284284	0.0229752
0.292292	0.0249719
0.3003	0.0270812
0.308308	0.0293059
0.316316	0.0316493
0.324324	0.0341145
0.332332	0.0367044
0.34034	0.0394221
0.348348	0.0422709
0.356356	0.0452536
0.364364	0.0483735
0.372372	0.0516336
0.38038	0.0550369
0.388388	0.0585867
0.396396	0.0622858
0.404404	0.0661375
0.412412	0.0701448
0.42042	0.0743107
0.428428	0.0786384
0.436436	0.083131
0.444444	0.0877915
0.452452	0.092623
0.46046	0.0976286
0.468468	0.102811
0.476476	0.108174
0.484484	0.113721
0.492492	0.119453
0.500501	0.125376
0.508509	0.131491
0.516517	0.137801
0.524525	0.14431
0.532533	0.151021
0.540541	0.157937
0.548549	0.165061
0.556557	0.172396
0.564565	0.179945
0.572573	0.187712
0.580581	0.195699
0.588589	0.203909
0.596597	0.212345
0.604605	0.221011
0.612613	0.22991
0.620621	0.239044
0.628629	0.248418
0.636637	0.258033
0.644645	0.267893
0.652653	0.278001
0.660661	0.28836
0.668669	0.298974
0.676677	0.309844
0.684685	0.320975
0.692693	0.33237
0.700701	0.344031
0.708709	0.355962
0.716717	0.368165
0.724725	0.380644
0.732733	0.393402
0.740741	0.406442
0.748749	0.419767
0.756757	0.43338
0.764765	0.447284
0.772773	0.461483
0.780781	0.475979
0.788789	0.490775
0.796797	0.505874
0.804805	0.521281
0.812813	0.536997
0.820821	0.553025
0.828829	0.56937
0.836837	0.586033
0.844845	0.603019
0.852853	0.620329
0.860861	0.637968
0.868869	0.655938
0.876877	0.674242
0.884885	0.692884
0.892893	0.711866
0.900901	0.731191
0.908909	0.750864
0.916917	0.770886
0.924925	0.79126
0.932933	0.811991
0.940941	0.833081
0.948949	0.854532
0.956957	0.876349
0.964965	0.898534
0.972973	0.921091
0.980981	0.944021
0.988989	0.967329
0.996997	0.991018
1.00501	1.01509
1.01301	1.03955
1.02102	1.0644
1.02903	1.08964
1.03704	1.11528
1.04505	1.14131
1.05305	1.16775
1.06106	1.1946
1.06907	1.22185
1.07708	1.24951
1.08509	1.27759
1.09309	1.30609
1.1011	1.335
1.10911	1.36434
1.11712	1.39411
1.12513	1.4243
1.13313	1.45493
1.14114	1.486
1.14915	1.5175
1.15716	1.54945
1.16517	1.58184
1.17317	1.61468
1.18118	1.64797
1.18919	1.68172
1.1972	1.71592
1.20521	1.75058
1.21321	1.78571
1.22122	1.82131
1.22923	1.85737
1.23724	1.89391
1.24525	1.93092
1.25325	1.96841
1.26126	2.00639
1.26927	2.04485
1.27728	2.0838
1.28529	2.12324
1.29329	2.16317
1.3013	2.2036
1.30931	2.24454
1.31732	2.28597
1.32533	2.32792
1.33333	2.37037
1.34134	2.41334
1.34935	2.45682
1.35736	2.50082
1.36537	2.54534
1.37337	2.59039
1.38138	2.63597
1.38939	2.68208
1.3974	2.72873
1.40541	2.77591
1.41341	2.82363
1.42142	2.8719
1.42943	2.92071
1.43744	2.97007
1.44545	3.01999
1.45345	3.07046
1.46146	3.12149
1.46947	3.17308
1.47748	3.22524
1.48549	3.27797
1.49349	3.33127
1.5015	3.38515
1.50951	3.4396
1.51752	3.49463
1.52553	3.55025
1.53353	3.60645
1.54154	3.66324
1.54955	3.72063
1.55756	3.77861
1.56557	3.83719
1.57357	3.89638
1.58158	3.95617
1.58959	4.01657
1.5976	4.07758
1.60561	4.1392
1.61361	4.20144
1.62162	4.26431
1.62963	4.3278
1.63764	4.39191
1.64565	4.45665
1.65365	4.52203
1.66166	4.58805
1.66967	4.6547
1.67768	4.722
1.68569	4.78994
1.69369	4.85853
1.7017	4.92777
1.70971	4.99766
1.71772	5.06822
1.72573	5.13943
1.73373	5.21131
1.74174	5.28386
1.74975	5.35708
1.75776	5.43097
1.76577	5.50553
1.77377	5.58078
1.78178	5.65671
1.78979	5.73332
1.7978	5.81062
1.80581	5.88861
1.81381	5.9673
1.82182	6.04669
1.82983	6.12678
1.83784	6.20757
1.84585	6.28907
1.85385	6.37128
1.86186	6.4542
1.86987	6.53784
1.87788	6.6222
1.88589	6.70728
1.89389	6.79308
1.9019	6.87962
1.90991	6.96689
1.91792	7.05489
1.92593	7.14363
1.93393	7.23311
1.94194	7.32333
1.94995	7.4143
1.95796	7.50603
1.96597	7.5985
1.97397	7.69173
1.98198	7.78573
1.98999	7.88048
1.998	7.976
2.00601	8.07229
2.01401	8.16935
2.02202	8.26718
2.03003	8.3658
2.03804	8.46519
2.04605	8.56537
2.05405	8.66634
2.06206	8.76809
2.07007	8.87064
2.07808	8.97399
2.08609	9.07814
2.09409	9.18308
2.1021	9.28884
2.11011	9.3954
2.11812	9.50278
2.12613	9.61097
2.13413	9.71997
2.14214	9.8298
2.15015	9.94046
2.15816	10.0519
2.16617	10.1642
2.17417	10.2774
2.18218	10.3914
2.19019	10.5062
2.1982	10.6219
2.20621	10.7384
2.21421	10.8557
2.22222	10.9739
2.23023	11.093
2.23824	11.2129
2.24625	11.3337
2.25425	11.4554
2.26226	11.5779
2.27027	11.7013
2.27828	11.8255
2.28629	11.9507
2.29429	12.0767
2.3023	12.2036
2.31031	12.3314
2.31832	12.46
2.32633	12.5896
2.33433	12.7201
2.34234	12.8514
2.35035	12.9837
2.35836	13.1168
2.36637	13.2509
2.37437	13.3859
2.38238	13.5218
2.39039	13.6586
2.3984	13.7963
2.40641	13.935
2.41441	14.0746
2.42242	14.2151
2.43043	14.3565
2.43844	14.4989
2.44645	14.6422
2.45445	14.7865
2.46246	14.9317
2.47047	15.0778
2.47848	15.2249
2.48649	15.373
2.49449	15.522
2.5025	15.672
2.51051	15.8229
2.51852	15.9748
2.52653	16.1277
2.53453	16.2815
2.54254	16.4363
2.55055	16.5921
2.55856	16.7489
2.56657	16.9067
2.57457	17.0654
2.58258	17.2251
2.59059	17.3859
2.5986	17.5476
2.60661	17.7103
2.61461	17.8741
2.62262	18.0388
2.63063	18.2045
2.63864	18.3713
2.64665	18.5391
2.65465	18.7079
2.66266	18.8777
2.67067	19.0485
2.67868	19.2204
2.68669	19.3933
2.69469	19.5672
2.7027	19.7422
2.71071	19.9182
2.71872	20.0952
2.72673	20.2733
2.73473	20.4525
2.74274	20.6327
2.75075	20.8139
2.75876	20.9962
2.76677	21.1796
2.77477	21.364
2.78278	21.5495
2.79079	21.7361
2.7988	21.9238
2.80681	22.1125
2.81481	22.3023
2.82282	22.4932
2.83083	22.6852
2.83884	22.8782
2.84685	23.0724
2.85485	23.2676
2.86286	23.464
2.87087	23.6614
2.87888	23.86
2.88689	24.0596
2.89489	24.2604
2.9029	24.4623
2.91091	24.6653
2.91892	24.8694
2.92693	25.0747
2.93493	25.2811
2.94294	25.4886
2.95095	25.6972
2.95896	25.907
2.96697	26.1179
2.97497	26.3299
2.98298	26.5431
2.99099	26.7575
2.999	26.973
3.00701	27.1896
3.01502	27.4074
3.02302	27.6264
3.03103	27.8465
3.03904	28.0678
3.04705	28.2903
3.05506	28.5139
3.06306	28.7387
3.07107	28.9647
3.07908	29.1919
3.08709	29.4203
3.0951	29.6498
3.1031	29.8806
3.11111	30.1125
3.11912	30.3456
3.12713	30.5799
3.13514	30.8155
3.14314	31.0522
3.15115	31.2902
3.15916	31.5293
3.16717	31.7697
3.17518	32.0113
3.18318	32.2541
3.19119	32.4981
3.1992	32.7434
3.20721	32.9899
3.21522	33.2376
3.22322	33.4866
3.23123	33.7368
3.23924	33.9883
3.24725	34.241
3.25526	34.4949
3.26326	34.7501
3.27127	35.0066
3.27928	35.2643
3.28729	35.5233
3.2953	35.7835
3.3033	36.045
3.31131	36.3078
3.31932	36.5719
3.32733	36.8372
3.33534	37.1038
3.34334	37.3717
3.35135	37.6409
3.35936	37.9114
3.36737	38.1831
3.37538	38.4562
3.38338	38.7305
3.39139	39.0062
3.3994	39.2832
3.40741	39.5614
3.41542	39.841
3.42342	40.1219
3.43143	40.4042
3.43944	40.6877
3.44745	40.9725
3.45546	41.2587
3.46346	41.5463
3.47147	41.8351
3.47948	42.1253
3.48749	42.4168
3.4955	42.7097
3.5035	43.0039
3.51151	43.2994
3.51952	43.5964
3.52753	43.8946
3.53554	44.1942
3.54354	44.4952
3.55155	44.7976
3.55956	45.1013
3.56757	45.4064
3.57558	45.7128
3.58358	46.0206
3.59159	46.3298
3.5996	46.6404
3.60761	46.9524
3.61562	47.2658
3.62362	47.5805
3.63163	47.8967
3.63964	48.2142
3.64765	48.5332
3.65566	48.8535
3.66366	49.1753
3.67167	49.4984
3.67968	49.823
3.68769	50.149
3.6957	50.4764
3.7037	50.8053
3.71171	51.1355
3.71972	51.4672
3.72773	51.8003
3.73574	52.1349
3.74374	52.4709
3.75175	52.8083
3.75976	53.1472
3.76777	53.4875
3.77578	53.8293
3.78378	54.1725
3.79179	54.5172
3.7998	54.8633
3.80781	55.2109
3.81582	55.56
3.82382	55.9105
3.83183	56.2625
3.83984	56.616
3.84785	56.971
3.85586	57.3274
3.86386	57.6853
3.87187	58.0447
3.87988	58.4056
3.88789	58.768
3.8959	59.1319
3.9039	59.4973
3.91191	59.8642
3.91992	60.2326
3.92793	60.6025
3.93594	60.9739
3.94394	61.3468
3.95195	61.7213
3.95996	62.0973
3.96797	62.4747
3.97598	62.8538
3.98398	63.2343
3.99199	63.6164
4	64
